length_natural,od,wire_dia,length_max,load_min,load_max,stiffness,material,pkg_qty,part_number,pkg_cost
0.0635,0.01905,0.002667,0.085852,22.018689,244.4741712,9912.17527559055,Music-Wire Steel,2,5108N69,12.42
0.0635,0.01905,0.002921,0.081534,27.8903394,309.9964518,15638.8207086614,Music-Wire Steel,2,5108N698,12.1
0.0635,0.01905,0.003175,0.077724,35.1854202,391.1764668,25183.2297637795,Music-Wire Steel,2,5108N705,12.2
0.0635,0.0254,0.0016002,0.150114,4.003398,43.147734,455.329606299213,Music-Wire Steel,3,5108N741,16.62
0.0635,0.0254,0.002159,0.101854,8.89644,98.750484,2469.28748031496,Music-Wire Steel,2,5108N752,12.1
0.0635,0.0254,0.002667,0.09144,17.79288,204.61812,6829.94409448819,Music-Wire Steel,3,9654K579,12.12
0.0635,0.0254,0.003429,0.078994,35.58576,395.89158,23466.9874015748,Music-Wire Steel,1,9654K587,7.55
0.0635,0.0254,0.0037592,0.076708,44.4822,507.09708,35550.7346456693,Music-Wire Steel,1,9654K599,8.1
0.06985,0.004572,0.0007874,0.101854,2.668932,30.247896,893.146535433071,Music-Wire Steel,5,5108N189,14.92
0.06985,0.004572,0.0008636,0.094234,3.6030582,39.9005334,1488.57755905512,Music-Wire Steel,5,5108N202,14.92
0.06985,0.006096,0.0004572,0.321818,0.4893042,5.2488996,17.5126771653543,Music-Wire Steel,5,5108N207,14.92
0.06985,0.006096,0.0005588,0.22352,0.8451618,9.2078154,52.538031496063,Music-Wire Steel,5,5108N219,14.92
0.06985,0.006096,0.0006604,0.171196,1.334466,14.679126,140.101417322835,Music-Wire Steel,5,5108N233,14.92
0.06985,0.006096,0.0007366,0.146558,1.779288,20.01699,245.177480314961,Music-Wire Steel,5,5108N245,14.92
0.06985,0.006096,0.0007874,0.134366,2.22411,23.575566,332.740866141732,Music-Wire Steel,5,5108N263,14.92
0.06985,0.006096,0.0008636,0.120396,2.891343,31.13754,560.405669291339,Music-Wire Steel,5,5108N281,14.92
0.06985,0.006096,0.0009398,0.108458,3.558576,38.699514,910.659212598425,Music-Wire Steel,5,5108N295,14.92
0.06985,0.006096,0.0010414,0.100076,4.670631,51.821763,1558.62826771654,Music-Wire Steel,5,5108N311,14.92
0.06985,0.00762,0.0007874,0.17526,1.7348058,19.5276858,175.126771653543,Music-Wire Steel,5,5108N326,14.92
0.06985,0.00762,0.0010922,0.12573,4.44822,53.37864,875.633858267717,Music-Wire Steel,1,8594N113,4.37
0.06985,0.00762,0.0012446,0.1016,6.227508,69.392232,1996.44519685039,Music-Wire Steel,5,5108N344,14.92
0.06985,0.00762,0.001397,0.09271,8.5405824,94.7915682,3782.73826771654,Music-Wire Steel,5,5108N351,14.92
0.06985,0.0087376,0.000889,0.115316,3.5140938,13.6115532,222.411,Zinc-Plated Spring-Tempered Steel,6,9654K914,10.09
0.06985,0.009144,0.0007874,0.22225,1.4679126,16.4139318,105.076062992126,Music-Wire Steel,5,5108N369,14.92
0.06985,0.009144,0.0008636,0.191516,1.9127346,21.2624916,157.614094488189,Music-Wire Steel,5,5108N38,14.92
0.06985,0.009144,0.0009398,0.168656,2.22411,26.244498,245.177480314961,Music-Wire Steel,5,5108N394,14.92
0.06985,0.009144,0.001143,0.127508,4.003398,45.371844,718.019763779528,Music-Wire Steel,3,9044K263,5.89
0.06985,0.009144,0.0012446,0.11811,5.337864,58.716504,1120.81133858268,Music-Wire Steel,5,5108N445,14.92
0.06985,0.009144,0.001397,0.103378,7.117152,78.288672,2101.52125984252,Music-Wire Steel,5,5108N46,15.35
0.06985,0.009144,0.0014732,0.10033,8.4071358,93.5015844,2784.51566929134,Music-Wire Steel,5,5108N474,15.63
0.06985,0.009525,0.000889,0.153924,2.8468608,16.9477182,168.121700787402,Zinc-Plated Spring-Tempered Steel,3,9654K195,4.11
0.06985,0.009525,0.0012192,0.106426,10.5867636,42.3915366,868.628787401575,Zinc-Plated Spring-Tempered Steel,6,9654K213,7.37
0.06985,0.010668,0.0009398,0.202946,2.22411,23.130744,157.614094488189,Music-Wire Steel,5,5108N491,15.47
0.06985,0.010668,0.001143,0.152146,3.6475404,40.3008732,437.816929133858,Music-Wire Steel,5,5108N502,15.47
0.06985,0.010668,0.001397,0.11938,6.227508,70.281876,1295.93811023622,Music-Wire Steel,5,5108N513,15.47
0.06985,0.0110998,0.001397,0.10287,12.2770872,53.7344976,1252.15641732283,Zinc-Plated Spring-Tempered Steel,1,9654K902,3.36
0.06985,0.0111252,0.000889,0.149352,2.0461812,10.8091746,110.329866141732,Zinc-Plated Spring-Tempered Steel,6,9654K919,12.11
0.06985,0.0111252,0.0012192,0.122428,7.339563,35.7192066,542.892992125984,Zinc-Plated Spring-Tempered Steel,6,9654K372,8.09
0.06985,0.0127,0.0009398,0.249428,1.779288,19.572168,105.076062992126,Music-Wire Steel,5,5108N526,15.63
0.06985,0.0127,0.0010414,0.211836,2.22411,25.799676,175.126771653543,Music-Wire Steel,5,5108N539,15.63
0.06985,0.0127,0.001143,0.183642,3.113754,33.36165,280.202834645669,Music-Wire Steel,5,5108N55,16.18
0.06985,0.0127,0.0012446,0.162306,3.9144336,43.370145,420.304251968504,Music-Wire Steel,5,5108N559,16.18
0.06985,0.0127,0.001397,0.137414,5.337864,58.271682,770.557795275591,Music-Wire Steel,3,5108N569,10.13
0.06985,0.0127,0.0016002,0.11684,7.561974,83.626536,1611.1662992126,Music-Wire Steel,3,9044K375,7.55
0.06985,0.0127,0.0017526,0.107696,9.6971196,107.6914062,2591.87622047244,Music-Wire Steel,3,5108N582,15.03
0.06985,0.0127,0.001905,0.10033,12.232605,135.7151922,4062.9411023622,Music-Wire Steel,3,5108N591,16.62
0.06985,0.015875,0.001397,0.17907,4.44822,53.37864,437.816929133858,Music-Wire Steel,1,8594N123,5.42
0.06985,0.015875,0.0016002,0.15113,8.89644,75.61974,858.121181102362,Music-Wire Steel,1,8594N131,5.56
0.06985,0.015875,0.0017526,0.13589,8.89644,102.30906,1418.5268503937,Music-Wire Steel,1,8594N141,6.8
0.06985,0.01651,0.0017526,0.131826,8.451618,88.074756,1295.93811023622,Music-Wire Steel,3,5108N62,15.03
0.06985,0.01905,0.001397,0.197358,3.558576,39.144336,262.690157480315,Music-Wire Steel,3,5108N635,15.62
0.06985,0.01905,0.001905,0.130302,8.451618,92.078154,1383.50149606299,Music-Wire Steel,3,5108N66,16.05
0.06985,0.01905,0.002159,0.11557,12.3215694,137.0941404,2731.97763779528,Music-Wire Steel,2,5108N671,11.47
0.06985,0.01905,0.002413,0.10414,16.5028962,183.3111462,4868.5242519685,Music-Wire Steel,2,5108N68,12.7
0.06985,0.01905,0.002667,0.097282,22.018689,244.4741712,8143.39488188976,Music-Wire Steel,2,5108N691,14.28
0.06985,0.01905,0.003175,0.086868,35.1854202,391.1764668,20980.1872440945,Music-Wire Steel,2,5108N706,13.27
0.06985,0.0254,0.001905,0.14859,6.227508,69.837054,805.583149606299,Music-Wire Steel,2,5108N746,11.82
0.06985,0.0254,0.002159,0.130048,8.89644,98.750484,1488.57755905512,Music-Wire Steel,2,5108N753,12.1
0.06985,0.0254,0.002413,0.116078,12.010194,133.4466,2626.90157480315,Music-Wire Steel,2,5108N76,14.55
0.06985,0.0254,0.003429,0.089662,33.6285432,373.5615156,17232.4743307087,Music-Wire Steel,2,5108N808,13.27
0.06985,0.0254,0.0037592,0.085344,43.0587696,478.4950254,27897.6947244094,Music-Wire Steel,2,5108N815,15.45
0.0762,0.006096,0.0006604,0.188468,1.334466,14.679126,122.58874015748,Music-Wire Steel,5,5108N234,14.92
0.0762,0.006096,0.0007366,0.161036,1.779288,20.01699,210.152125984252,Music-Wire Steel,5,5108N246,14.92
0.0762,0.006096,0.0007874,0.147574,2.22411,23.575566,297.715511811024,Music-Wire Steel,5,5108N264,14.92
0.0762,0.006096,0.0008636,0.13208,2.891343,31.13754,507.867637795276,Music-Wire Steel,5,5108N282,14.92
0.0762,0.006096,0.0009398,0.118618,3.558576,38.699514,823.095826771653,Music-Wire Steel,5,5108N296,14.92
0.0762,0.006096,0.0010414,0.109474,4.670631,51.821763,1418.5268503937,Music-Wire Steel,5,5108N312,14.92
0.0762,0.00635,0.0007112,0.135636,2.7134142,12.1881228,159.365362204724,Zinc-Plated Music-Wire Steel,6,9654K261,11.28
0.0762,0.00762,0.0007874,0.193548,1.7348058,19.5276858,157.614094488189,Music-Wire Steel,5,5108N327,14.92
0.0762,0.00762,0.0009398,0.150876,2.891343,32.027184,385.278897637795,Music-Wire Steel,3,9044K193,5.89
0.0762,0.00762,0.0010922,0.13716,4.44822,53.37864,788.070472440945,Music-Wire Steel,1,8594N114,4.37
0.0762,0.00762,0.0012446,0.111252,6.227508,69.392232,1786.29307086614,Music-Wire Steel,5,5108N345,14.92
0.0762,0.00762,0.001397,0.1016,8.5405824,94.7915682,3414.97204724409,Music-Wire Steel,5,5108N352,14.92
0.0762,0.0079502,0.0007112,0.1778,1.6903236,9.8750484,80.5583149606299,Zinc-Plated Music-Wire Steel,6,9654K714,10.75
0.0762,0.0091186,0.0013208,0.12954,8.89644,75.61974,1225.8874015748,Music-Wire Steel,1,8594N117,4.56
0.0762,0.009144,0.0007874,0.246888,1.4679126,16.4139318,87.5633858267717,Music-Wire Steel,5,5108N37,14.92
0.0762,0.009144,0.0008636,0.212598,1.9127346,21.2624916,140.101417322835,Music-Wire Steel,5,5108N381,14.92
0.0762,0.009144,0.0009398,0.18669,2.22411,26.244498,227.664803149606,Music-Wire Steel,5,5108N395,14.92
0.0762,0.009144,0.0009906,0.173228,2.8023786,31.2265044,297.715511811024,Music-Wire Steel,5,5108N409,14.92
0.0762,0.009144,0.0010414,0.161544,3.113754,35.140938,385.278897637795,Music-Wire Steel,5,5108N421,14.92
0.0762,0.009144,0.001143,0.140462,4.003398,45.371844,630.456377952756,Music-Wire Steel,3,9044K265,5.89
0.0762,0.009144,0.0012446,0.130048,5.337864,58.716504,998.222598425197,Music-Wire Steel,5,5108N446,14.92
0.0762,0.009144,0.001397,0.113538,7.117152,78.288672,1891.36913385827,Music-Wire Steel,3,9044K289,6.11
0.0762,0.009144,0.0014732,0.110236,8.4071358,93.5015844,2486.80015748031,Music-Wire Steel,5,5108N475,15.63
0.0762,0.009525,0.000889,0.173736,2.8468608,16.903236,143.603952755906,Zinc-Plated Spring-Tempered Steel,3,9654K196,4.32
0.0762,0.009525,0.0012192,0.11811,10.5867636,42.3915366,760.050188976378,Zinc-Plated Spring-Tempered Steel,6,9654K369,7.56
0.0762,0.010668,0.0009398,0.226568,2.22411,23.130744,140.101417322835,Music-Wire Steel,5,5108N492,15.47
0.0762,0.010668,0.001143,0.16891,3.6475404,40.3008732,402.79157480315,Music-Wire Steel,5,5108N503,15.47
0.0762,0.010668,0.001397,0.131826,6.227508,70.281876,1155.83669291339,Music-Wire Steel,5,5108N514,15.47
0.0762,0.0110998,0.001397,0.113284,12.2770872,53.7344976,1117.30880314961,Zinc-Plated Spring-Tempered Steel,1,9654K903,3.65
0.0762,0.0111252,0.0012192,0.133858,7.339563,35.6302422,492.106228346457,Zinc-Plated Spring-Tempered Steel,6,9654K373,8.46
0.0762,0.0127,0.0009398,0.28194,1.779288,19.572168,87.5633858267717,Music-Wire Steel,5,5108N527,15.63
0.0762,0.0127,0.0010414,0.238252,2.22411,25.799676,140.101417322835,Music-Wire Steel,5,5108N54,15.63
0.0762,0.0127,0.001143,0.20574,3.113754,33.36165,245.177480314961,Music-Wire Steel,5,5108N551,16.18
0.0762,0.0127,0.0012446,0.181356,3.9144336,43.370145,367.766220472441,Music-Wire Steel,5,5108N56,16.18
0.0762,0.0127,0.001397,0.152654,5.337864,58.271682,682.994409448819,Music-Wire Steel,3,5108N57,10.13
0.0762,0.0127,0.0016002,0.12954,7.561974,83.626536,1418.5268503937,Music-Wire Steel,3,9044K377,7.55
0.0762,0.0127,0.0017526,0.118872,9.6971196,107.6914062,2294.16070866142,Music-Wire Steel,3,5108N583,15.03
0.0762,0.0127,0.001905,0.1143,13.34466,146.79126,3677.66220472441,Music-Wire Steel,3,9654K503,11.83
0.0762,0.015875,0.001397,0.20574,4.44822,53.37864,367.766220472441,Music-Wire Steel,1,8594N124,5.51
0.0762,0.015875,0.0017526,0.14986,8.89644,102.30906,1243.40007874016,Music-Wire Steel,1,8594N142,6.8
0.0762,0.01651,0.001397,0.198882,4.003398,44.927022,332.740866141732,Music-Wire Steel,3,5108N602,10.55
0.0762,0.01651,0.0016002,0.16383,6.227508,65.833656,665.481732283465,Music-Wire Steel,3,5108N611,11.05
0.0762,0.01651,0.0017526,0.148082,8.451618,88.074756,1120.81133858268,Music-Wire Steel,3,5108N621,15.03
0.0762,0.01905,0.0012446,0.272796,2.6244498,29.4027342,140.101417322835,Music-Wire Steel,3,5108N63,15.45
0.0762,0.01905,0.001397,0.226314,3.558576,39.144336,227.664803149606,Music-Wire Steel,3,5108N636,15.62
0.0762,0.01905,0.0016002,0.18669,5.337864,56.937216,455.329606299213,Music-Wire Steel,3,5108N642,16.3
0.0762,0.01905,0.0017526,0.1651,6.894741,76.7762772,788.070472440945,Music-Wire Steel,3,5108N652,16.38
0.0762,0.01905,0.001905,0.14732,8.451618,92.078154,1173.34937007874,Music-Wire Steel,3,5108N661,16.05
0.0762,0.01905,0.002159,0.130048,12.3215694,137.0941404,2311.67338582677,Music-Wire Steel,2,5108N672,11.47
0.0762,0.01905,0.002413,0.116078,16.5028962,183.3111462,4168.01716535433,Music-Wire Steel,2,5108N681,12.7
0.0762,0.01905,0.002667,0.108458,22.018689,244.4741712,6917.50748031496,Music-Wire Steel,2,5108N692,14.28
0.0762,0.01905,0.002921,0.1016,26.68932,324.72006,11558.3669291339,Music-Wire Steel,3,9654K548,12.25
0.0762,0.01905,0.003175,0.096012,35.1854202,391.1764668,17985.5194488189,Music-Wire Steel,2,5108N707,13.27
0.0762,0.02159,0.0016002,0.212598,4.44822,50.264886,332.740866141732,Music-Wire Steel,3,5108N719,15.45
0.0762,0.0254,0.002159,0.151384,8.89644,98.750484,1190.86204724409,Music-Wire Steel,2,5108N754,12.1
0.0762,0.0254,0.002413,0.133096,12.010194,133.4466,2136.54661417323,Music-Wire Steel,2,5108N761,14.55
0.0762,0.0254,0.002667,0.120396,16.903236,187.937295,3870.30165354331,Music-Wire Steel,2,5108N773,12.42
0.0762,0.0254,0.002921,0.112014,21.796278,241.538346,6129.43700787402,Music-Wire Steel,2,5108N784,13.27
0.0762,0.0254,0.003175,0.106172,27.1786242,301.9006914,9176.64283464567,Music-Wire Steel,2,5108N797,13.1
0.0762,0.0254,0.003429,0.10414,35.58576,395.89158,13659.8881889764,Music-Wire Steel,1,9654K606,7.74
0.0762,0.0254,0.0037592,0.097536,44.4822,507.09708,21715.7196850394,Music-Wire Steel,1,9654K607,8.29
0.0762,0.028575,0.002159,0.145796,8.4071358,93.2791734,1225.8874015748,Music-Wire Steel,2,5108N822,11.47
0.0762,0.028575,0.003175,0.106934,24.5096922,272.453475,8090.8568503937,Music-Wire Steel,2,5108N84,13.1
0.079375,0.0079502,0.0011938,0.1201674,12.6329448,66.4564068,1245.15134645669,Spring-Tempered Steel,6,9654K321,12.8
0.0809752,0.009525,0.0010414,0.1063752,6.6278478,14.456715,308.223118110236,Music-Wire Steel,6,9654K296,19.03
0.08255,0.006096,0.0009398,0.131064,3.558576,38.699514,735.532440944882,Music-Wire Steel,3,9044K168,5.89
0.08255,0.00635,0.000635,0.173482,1.7348058,8.89644,78.8070472440945,Zinc-Plated Music-Wire Steel,6,9654K611,11.94
0.08255,0.0110998,0.001397,0.124714,12.2770872,53.7344976,984.212456692914,Zinc-Plated Spring-Tempered Steel,1,9654K904,3.93
0.08255,0.0111252,0.0012192,0.149352,7.339563,35.6747244,425.55805511811,Zinc-Plated Spring-Tempered Steel,6,9654K374,9.18
0.08255,0.0127,0.001397,0.138938,9.341262,47.1956142,670.735535433071,Zinc-Plated Spring-Tempered Steel,1,9654K909,4.22
0.08255,0.0143002,0.0023114,0.092202,56.6258406,119.2567782,6455.17280314961,Zinc-Plated Spring-Tempered Steel,1,9628K8,3.37
0.08255,0.01905,0.0012446,0.311404,2.6244498,29.4027342,122.58874015748,Music-Wire Steel,3,5108N631,15.45
0.08255,0.0254,0.0016002,0.263652,4.003398,43.147734,210.152125984252,Music-Wire Steel,3,5108N744,16.62
0.08255,0.03175,0.003429,0.12319,26.68932,324.72006,7180.19763779528,Music-Wire Steel,1,8594N17,10.81
0.0889,0.006096,0.0006604,0.222504,1.334466,14.679126,105.076062992126,Music-Wire Steel,3,5108N235,11.05
0.0889,0.006096,0.0007366,0.190754,1.779288,20.01699,175.126771653543,Music-Wire Steel,3,5108N247,11.05
0.0889,0.006096,0.0007874,0.172212,2.22411,23.575566,262.690157480315,Music-Wire Steel,3,5108N265,11.05
0.0889,0.006096,0.0008636,0.155702,2.891343,31.13754,420.304251968504,Music-Wire Steel,3,5108N283,11.05
0.0889,0.006096,0.0009398,0.141732,3.558576,38.699514,665.481732283465,Music-Wire Steel,5,5108N297,14.92
0.0889,0.006096,0.0010414,0.128524,4.670631,51.821763,1190.86204724409,Music-Wire Steel,5,5108N313,14.92
0.0889,0.009144,0.0008636,0.254254,1.9127346,21.2624916,122.58874015748,Music-Wire Steel,3,5108N382,10.13
0.0889,0.009144,0.0009398,0.220218,2.22411,26.244498,175.126771653543,Music-Wire Steel,3,9044K108,11.49
0.0889,0.009144,0.0010414,0.192532,3.113754,35.140938,315.228188976378,Music-Wire Steel,5,5108N422,14.92
0.0889,0.009144,0.001143,0.170434,4.003398,45.371844,525.38031496063,Music-Wire Steel,5,5108N43,14.92
0.0889,0.009144,0.0012446,0.154178,5.337864,58.716504,823.095826771653,Music-Wire Steel,5,5108N447,14.92
0.0889,0.009144,0.001397,0.133858,7.117152,78.288672,1576.14094488189,Music-Wire Steel,3,9044K118,11.49
0.0889,0.009144,0.0014732,0.130048,8.4071358,93.5015844,2066.49590551181,Music-Wire Steel,3,5108N476,10.65
0.0889,0.0110998,0.001397,0.135636,12.2770872,53.7344976,884.390196850394,Zinc-Plated Spring-Tempered Steel,1,9654K905,4.22
0.0889,0.0111252,0.0012192,0.162306,7.339563,35.6747244,387.030165354331,Zinc-Plated Spring-Tempered Steel,6,9654K375,9.27
0.0889,0.0127,0.0009398,0.345186,1.779288,19.572168,70.0507086614173,Music-Wire Steel,3,5108N528,10.13
0.0889,0.0127,0.0010414,0.287528,2.22411,25.799676,122.58874015748,Music-Wire Steel,3,5108N541,10.13
0.0889,0.0127,0.001143,0.244856,3.113754,33.36165,192.639448818898,Music-Wire Steel,3,9044K136,11.49
0.0889,0.0127,0.0012446,0.219456,3.9144336,43.370145,297.715511811024,Music-Wire Steel,5,5108N561,16.18
0.0889,0.0127,0.001397,0.182626,5.337864,58.271682,560.405669291339,Music-Wire Steel,3,9044K126,11.49
0.0889,0.0127,0.0016002,0.154432,7.561974,83.626536,1155.83669291339,Music-Wire Steel,3,5108N573,11.05
0.0889,0.0127,0.0017526,0.141224,9.6971196,107.6914062,1873.85645669291,Music-Wire Steel,3,5108N584,15.03
0.0889,0.0127,0.001905,0.131064,12.232605,135.7151922,2924.61708661417,Music-Wire Steel,3,5108N592,16.62
0.0889,0.0134874,0.0023114,0.09779,62.6309376,125.4842862,7059.36016535433,Zinc-Plated Spring-Tempered Steel,1,9628K39,3.51
0.0889,0.015875,0.001397,0.25146,4.44822,53.37864,297.715511811024,Music-Wire Steel,1,8594N125,5.17
0.0889,0.015875,0.0016002,0.20828,8.89644,75.61974,595.431023622047,Music-Wire Steel,1,8594N133,6.98
0.0889,0.01651,0.001397,0.244094,4.003398,44.927022,262.690157480315,Music-Wire Steel,3,5108N603,12.07
0.0889,0.01651,0.0017526,0.180848,8.451618,88.074756,875.633858267717,Music-Wire Steel,3,5108N622,15.88
0.0889,0.01905,0.0012446,0.350266,2.6244498,29.4027342,105.076062992126,Music-Wire Steel,3,5108N632,15.45
0.0889,0.01905,0.0015748,0.170434,6.8502588,31.804773,306.471850393701,Zinc-Plated Spring-Tempered Steel,6,9654K227,17.05
0.0889,0.01905,0.0016002,0.22987,5.337864,56.937216,350.253543307087,Music-Wire Steel,3,5108N643,16.3
0.0889,0.01905,0.0017526,0.20574,6.894741,76.7762772,595.431023622047,Music-Wire Steel,3,5108N653,16.38
0.0889,0.01905,0.001905,0.180086,8.451618,92.078154,910.659212598425,Music-Wire Steel,3,5108N662,16.05
0.0889,0.01905,0.002159,0.159258,12.3215694,137.0941404,1768.78039370079,Music-Wire Steel,2,5108N673,11.47
0.0889,0.01905,0.002413,0.141478,16.5028962,183.3111462,3169.79456692913,Music-Wire Steel,2,5108N682,12.7
0.0889,0.01905,0.002921,0.120904,27.8903394,309.9964518,8826.38929133858,Music-Wire Steel,2,5108N7,12.42
0.0889,0.01905,0.003175,0.1143,35.1854202,391.1764668,13992.6290551181,Music-Wire Steel,2,5108N708,13.27
0.0889,0.02159,0.001905,0.201422,7.561974,81.847248,665.481732283465,Music-Wire Steel,3,5108N725,16.12
0.0889,0.02159,0.002159,0.170942,10.675728,115.208898,1278.42543307087,Music-Wire Steel,2,5108N734,14.18
0.0889,0.022225,0.0023114,0.124206,24.6431388,79.623138,1555.12573228346,Zinc-Plated Spring-Tempered Steel,6,9654K226,19
0.0889,0.0254,0.001905,0.228346,6.227508,69.837054,455.329606299213,Music-Wire Steel,2,5108N748,12.2
0.0889,0.0254,0.002413,0.16891,12.010194,133.4466,1523.60291338583,Music-Wire Steel,2,5108N762,14.55
0.0889,0.0254,0.002667,0.152146,16.903236,187.937295,2696.95228346457,Music-Wire Steel,2,5108N774,12.42
0.0889,0.0254,0.002921,0.1397,21.796278,241.538346,4325.63125984252,Music-Wire Steel,2,5108N785,13.27
0.0889,0.0254,0.003175,0.13081,27.1786242,301.9006914,6549.74125984252,Music-Wire Steel,2,5108N798,13.1
0.0889,0.0254,0.003429,0.12319,33.6285432,373.5615156,9929.68795275591,Music-Wire Steel,2,5108N809,15.45
0.0889,0.0254,0.0037592,0.11557,43.0587696,478.4950254,16269.2770866142,Music-Wire Steel,2,5108N816,15.72
0.0889,0.028575,0.002667,0.15875,15.123948,168.142716,2189.08464566929,Music-Wire Steel,2,5108N832,13
0.0889,0.028575,0.003175,0.135636,24.5096922,272.453475,5306.34118110236,Music-Wire Steel,2,5108N841,13.1
0.0889,0.03175,0.002159,0.2032,8.89644,93.41262,753.045118110236,Music-Wire Steel,1,8594N151,9.03
0.0889,0.03175,0.002921,0.147574,17.6149512,195.8551266,3029.6931496063,Music-Wire Steel,2,5108N857,14.22
0.09525,0.009525,0.0010414,0.147574,5.6047572,19.4387214,264.44142519685,Zinc-Plated Spring-Tempered Steel,6,9654K236,11.75
0.09525,0.009525,0.0010414,0.2215134,5.115453,38.6105496,260.93888976378,Spring-Tempered Steel,6,9654K322,12.8
0.09525,0.0110998,0.001397,0.145796,12.2770872,53.7344976,817.842023622047,Zinc-Plated Spring-Tempered Steel,1,9654K906,4.51
0.09525,0.0111252,0.0012192,0.17399,7.339563,35.6747244,360.761149606299,Zinc-Plated Spring-Tempered Steel,6,9654K376,9.68
0.09525,0.0127,0.001397,0.164846,9.341262,47.1956142,542.892992125984,Zinc-Plated Spring-Tempered Steel,1,9654K911,4.89
0.09525,0.015875,0.0028702,0.12065,106.8462444,411.1044924,11978.6711811024,Music-Wire Steel,1,9654K274,10.68
0.09525,0.0254,0.002794,0.1308862,38.7439962,147.236082,3043.70329133858,Music-Wire Steel,1,9654K593,29.65
0.1016,0.003302,0.0004064,0.193294,1.0675728,5.6937216,49.0354960629921,Zinc-Plated Spring-Tempered Steel,6,9654K423,7.75
0.1016,0.004064,0.000508,0.183134,1.7348058,9.0298866,85.8121181102362,Zinc-Plated Spring-Tempered Steel,6,9654K172,8.2
0.1016,0.004572,0.0005842,0.179578,2.22411,11.2539966,112.081133858268,Zinc-Plated Spring-Tempered Steel,6,9654K171,8.32
0.1016,0.005334,0.0006604,0.182372,2.5799676,13.3891422,129.593811023622,Zinc-Plated Spring-Tempered Steel,6,9654K169,8.32
0.1016,0.006096,0.0006604,0.257556,1.334466,14.679126,87.5633858267717,Music-Wire Steel,3,5108N236,11.05
0.1016,0.006096,0.0007366,0.21971,1.779288,20.01699,157.614094488189,Music-Wire Steel,3,5108N248,11.05
0.1016,0.006096,0.0007874,0.198374,2.22411,23.575566,227.664803149606,Music-Wire Steel,3,5108N266,11.05
0.1016,0.006096,0.0010414,0.147574,4.670631,51.821763,1033.24795275591,Music-Wire Steel,3,5108N314,11.05
0.1016,0.00635,0.0007112,0.127,2.22411,5.115453,113.832401574803,Music-Wire Steel,6,1330K22,19.65
0.1016,0.00635,0.0008128,0.170942,4.1368446,20.2838832,224.162267716535,Zinc-Plated Spring-Tempered Steel,6,9654K207,4.85
0.1016,0.0071374,0.000889,0.17526,4.8040776,23.5310838,248.680015748031,Zinc-Plated Spring-Tempered Steel,6,9654K395,9.24
0.1016,0.0079502,0.0010414,0.13589,7.9178316,23.0417796,439.568196850394,Zinc-Plated Spring-Tempered Steel,6,9654K254,11.35
0.1016,0.008382,0.0010414,0.169164,6.67233,31.8492552,364.26368503937,Zinc-Plated Spring-Tempered Steel,6,9654K165,10.02
0.1016,0.009144,0.0008636,0.296926,1.9127346,21.2624916,105.076062992126,Music-Wire Steel,3,5108N383,10.13
0.1016,0.009144,0.0009398,0.256032,2.22411,26.244498,157.614094488189,Music-Wire Steel,3,5108N396,10.55
0.1016,0.009144,0.0010414,0.220726,3.113754,35.140938,262.690157480315,Music-Wire Steel,3,5108N423,10.55
0.1016,0.009144,0.001143,0.197358,4.003398,45.371844,437.816929133858,Music-Wire Steel,5,5108N431,14.92
0.1016,0.009144,0.0012446,0.178054,5.337864,58.716504,700.507086614173,Music-Wire Steel,5,5108N448,14.92
0.1016,0.009144,0.001397,0.15494,7.117152,78.288672,1348.47614173228,Music-Wire Steel,3,9044K12,11.49
0.1016,0.009144,0.0014732,0.149606,8.4071358,93.5015844,1768.78039370079,Music-Wire Steel,3,5108N477,10.65
0.1016,0.009525,0.000889,0.193548,2.891343,12.5439804,105.076062992126,Zinc-Plated Spring-Tempered Steel,6,9654K916,12.56
0.1016,0.009652,0.0012192,0.20574,10.3643526,44.259789,513.121440944882,Zinc-Plated Spring-Tempered Steel,6,9654K164,10.83
0.1016,0.01016,0.0013716,0.176276,11.12055,77.84385,861.623716535433,Spring-Tempered Steel,3,9654K493,9.08
0.1016,0.010922,0.0013716,0.161036,11.787783,53.37864,670.735535433071,Zinc-Plated Spring-Tempered Steel,6,9654K163,11.57
0.1016,0.0110998,0.001397,0.15748,12.2770872,53.7344976,740.786244094488,Zinc-Plated Spring-Tempered Steel,1,9654K907,4.64
0.1016,0.0111252,0.0012192,0.188214,7.2061164,35.6302422,327.487062992126,Zinc-Plated Spring-Tempered Steel,6,9654K94,10.85
0.1016,0.0127,0.0009398,0.408432,1.779288,19.572168,52.538031496063,Music-Wire Steel,3,5108N529,10.13
0.1016,0.0127,0.0010414,0.338836,2.22411,25.799676,105.076062992126,Music-Wire Steel,3,5108N542,10.13
0.1016,0.0127,0.001143,0.289306,3.113754,33.36165,157.614094488189,Music-Wire Steel,3,9044K124,11.49
0.1016,0.0127,0.0012446,0.25781,3.9144336,43.370145,245.177480314961,Music-Wire Steel,5,5108N562,16.18
0.1016,0.0127,0.001397,0.212852,5.337864,58.271682,472.842283464567,Music-Wire Steel,3,9044K132,11.49
0.1016,0.0127,0.0016002,0.15621,15.6577344,69.3032676,956.192173228346,Zinc-Plated Spring-Tempered Steel,3,9654K162,6.41
0.1016,0.0127,0.0017526,0.164084,9.6971196,107.6914062,1558.62826771654,Music-Wire Steel,3,5108N585,15.88
